experiment,target_domain,num_malicious,mode,warmup_queries,cold_start_s0,window_idx,query_start,query_end,n,window_hr@1_mean,window_hr@1_std,window_hr@3_mean,window_hr@3_std,window_acc@1_mean,window_acc@1_std,window_acc@3_mean,window_acc@3_std,cumulative_hr@1_mean,cumulative_hr@1_std,cumulative_acc@1_mean,cumulative_acc@1_std,mal_effective_trust_mean,mal_effective_trust_std,honest_target_effective_trust_mean,honest_target_effective_trust_std,mal_reputation_mean,mal_reputation_std,honest_target_reputation_mean,honest_target_reputation_std
cold_start_sweep,gis,1,Full TASR,50,0.5,5,201,250,5,0.0,0.0,0.036000000000000004,0.00894427190999916,1.0,0.0,1.0,0.0,0.1008,0.045290175535098114,0.8968,0.04394542069431126,0.15894664005587453,0.006757490984670114,0.3801861010571261,0.034826958980009294,0.27233521401745026,0.04235314059707098,0.7201315277363981,0.0494243691168152
cold_start_sweep,gis,1,Full TASR,50,0.5,6,251,300,5,0.0,0.0,0.032,0.010954451150103323,1.0,0.0,1.0,0.0,0.084,0.037741812945915096,0.914,0.036621183911926036,0.12926502371657195,0.00841423069730035,0.31299423353005335,0.023555772583139015,0.23075898666745073,0.03973122514593589,0.6138250866060218,0.016324332412422878
cold_start_sweep,gis,1,Full TASR,50,0.5,7,301,350,5,0.0,0.0,0.036000000000000004,0.00894427190999916,1.0,0.0,1.0,0.0,0.072,0.03235012538221294,0.9262857142857143,0.031389586210222344,0.09895813092551818,0.0035384185974627063,0.3400333340119279,0.03309767896181193,0.19103260184252807,0.033224683689479714,0.6298221660165969,0.02435872306332676
cold_start_sweep,gis,1,Full TASR,50,0.5,8,351,400,5,0.0,0.0,0.04,0.01414213562373095,1.0,0.0,1.0,0.0,0.063,0.028306359709436322,0.9355,0.02746588793394454,0.07427562343598965,0.0043492543738683906,0.32061941403807104,0.017326177323838128,0.1514009711525144,0.026067656818248526,0.5905753751568555,0.026430270255447773
cold_start_sweep,gis,1,Full TASR,50,0.5,9,401,450,5,0.0,0.0,0.04,0.01414213562373095,1.0,0.0,1.0,0.0,0.056,0.025161208630610065,0.9426666666666667,0.024414122607950676,0.0545128772955544,0.0034551851321715137,0.3161784663603187,0.053886790939447426,0.11993308319819071,0.01995589514418944,0.5534811987784986,0.053634142979810916
cold_start_sweep,gis,1,Full TASR,50,0.5,10,451,500,5,0.0,0.0,0.036,0.01673320053068151,1.0,0.0,1.0,0.0,0.0504,0.022645087767549057,0.9484,0.0219727103471556,0.04285494716536212,0.003535513048170698,0.29233873354375384,0.023229091034435014,0.09869994912948837,0.012947724117486115,0.5308499334364097,0.04218608559148518
cold_start_sweep,gis,1,Full TASR,50,0.9,1,1,50,5,0.332,0.060991802727907614,0.724,0.21090282122342507,0.612,0.07563068160475614,0.972,0.010954451150103333,0.332,0.060991802727907614,0.612,0.07563068160475614,0.9687723084794742,0.011889025606320472,0.9489176042985029,0.004903492875182358,1.0,0.0,1.0,0.0
cold_start_sweep,gis,1,Full TASR,50,0.9,2,51,100,5,0.008,0.010954451150103323,0.076,0.016733200530681513,0.968,0.030331501776206186,0.992,0.010954451150103333,0.17,0.035355339059327376,0.79,0.03674234614174768,0.540350989064009,0.03935742545441425,0.6651588753402862,0.00417683491468077,0.6721380000000001,0.0584110539196135,0.8760468941093776,0.02062554083222465
cold_start_sweep,gis,1,Full TASR,50,0.9,3,101,150,5,0.0,0.0,0.052,0.017888543819998316,1.0,0.0,1.0,0.0,0.11333333333333334,0.023570226039551584,0.86,0.024494897427831785,0.37276898569599576,0.024121064130885952,0.553800925245785,0.013388709183373093,0.5120965476000001,0.02670352212175823,0.8757626354064965,0.02378043943772013
cold_start_sweep,gis,1,Full TASR,50,0.9,4,151,200,5,0.0,0.0,0.044,0.01673320053068151,1.0,0.0,1.0,0.0,0.085,0.017677669529663688,0.895,0.018371173070873853,0.2682598298781709,0.009546304265927142,0.4688087399541352,0.006584212717367777,0.4079107281960001,0.024910628270734262,0.8080958428025021,0.017802141398856306
cold_start_sweep,gis,1,Full TASR,50,0.9,5,201,250,5,0.0,0.0,0.032,0.010954451150103323,1.0,0.0,1.0,0.0,0.068,0.014142135623730949,0.916,0.014696938456699081,0.20608304551248496,0.0086996392491907,0.3917582238991849,0.026005285718475823,0.33815609961876014,0.03257680649660461,0.7378644021968681,0.039597382940633086
cold_start_sweep,gis,1,Full TASR,50,0.9,6,251,300,5,0.0,0.0,0.04,0.0,1.0,0.0,1.0,0.0,0.05666666666666667,0.011785113019775792,0.9299999999999999,0.012247448713915863,0.15825340714342517,0.00495153227848939,0.353124580198734,0.03296563746641786,0.27390644069119574,0.026387213262249756,0.6595695518915814,0.027965436288699706
cold_start_sweep,gis,1,Full TASR,50,0.9,7,301,350,5,0.0,0.0,0.04,0.0,1.0,0.0,1.0,0.0,0.04857142857142857,0.010101525445522109,0.9400000000000001,0.010497813183356505,0.11936800807246144,0.006380790580705196,0.3426629215182774,0.0391677157116238,0.22186421695986855,0.021373642742422306,0.6533222663902485,0.023360733332424305
cold_start_sweep,gis,1,Full TASR,50,0.9,8,351,400,5,0.0,0.0,0.044,0.021908902300206645,1.0,0.0,1.0,0.0,0.0425,0.008838834764831844,0.9475,0.009185586535436918,0.08621149329456976,0.003806606891272318,0.3232793955996374,0.01889517754331437,0.17337268669162023,0.026561638229211645,0.5987647989806013,0.04425957542363853
cold_start_sweep,gis,1,Full TASR,50,0.9,9,401,450,5,0.0,0.0,0.044,0.008944271909999158,1.0,0.0,1.0,0.0,0.03777777777777778,0.007856742013183864,0.9533333333333333,0.00816496580927726,0.06415106845738483,0.004141857326260111,0.33484668879439733,0.024107125800467095,0.13709643988027906,0.01728813960733772,0.5841257264550337,0.015522002900561863
cold_start_sweep,gis,1,Full TASR,50,0.9,10,451,500,5,0.0,0.0,0.032,0.010954451150103323,1.0,0.0,1.0,0.0,0.034,0.0070710678118654745,0.958,0.0073484692283495405,0.05221168964205767,0.004079150526235323,0.2725655088268056,0.03115041398841711,0.11595981314848505,0.015326472127722894,0.52196020185338,0.04224626790654705
cold_start_sweep,gis,1,Full TASR,50,1.0,1,1,50,5,0.36,0.02449489742783178,0.52,0.03162277660168382,0.504,0.016733200530681527,0.912,0.033466401061363005,0.36,0.02449489742783178,0.504,0.016733200530681527,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
cold_start_sweep,gis,1,Full TASR,50,1.0,2,51,100,5,0.012,0.010954451150103323,0.08,0.03741657386773942,0.98,0.020000000000000018,0.996,0.008944271909999166,0.186,0.015165750888103097,0.742,0.013038404810405309,0.5963676676975707,0.009834069400634526,0.6936824224281704,0.011907682576852844,0.7119011592000001,0.05502019518175782,0.8949596969778163,0.010828517511501174
cold_start_sweep,gis,1,Full TASR,50,1.0,3,101,150,5,0.0,0.0,0.072,0.0303315017762062,1.0,0.0,1.0,0.0,0.124,0.010110500592068743,0.8280000000000001,0.008692269873603541,0.3975795314884045,0.025286813502119265,0.5683642007411103,0.005367641097536039,0.5530853997936127,0.05661241491326574,0.8728958243619204,0.025680551461128888
cold_start_sweep,gis,1,Full TASR,50,1.0,4,151,200,5,0.0,0.0,0.044,0.01673320053068151,1.0,0.0,1.0,0.0,0.093,0.007582875444051548,0.871,0.006519202405202654,0.28662643856498937,0.02428293283504205,0.4757280602323212,0.009067448633328737,0.4380467719376263,0.03692439610763747,0.7993018917312964,0.020668941396195382
cold_start_sweep,gis,1,Full TASR,50,1.0,5,201,250,5,0.0,0.0,0.032,0.017888543819998316,1.0,0.0,1.0,0.0,0.0744,0.006066300355241242,0.8968,0.0052153619241621235,0.21679820885485404,0.00763225487348544,0.3805720900024353,0.02876595351152526,0.36287933080458934,0.03714340542459364,0.7027699531108957,0.031763723523931225
cold_start_sweep,gis,1,Full TASR,50,1.0,6,251,300,5,0.0,0.0,0.036000000000000004,0.00894427190999916,1.0,0.0,1.0,0.0,0.062,0.005055250296034371,0.9139999999999999,0.004346134936801768,0.16289128445213766,0.004566233090137388,0.3476390280175219,0.05536253985910676,0.2939322579517174,0.030086158393920863,0.6608466097798738,0.053667657281337426
cold_start_sweep,gis,1,Full TASR,50,1.0,7,301,350,5,0.0,0.0,0.04,0.0,1.0,0.0,1.0,0.0,0.053142857142857144,0.0043330716823151705,0.9262857142857143,0.0037252585172586543,0.12203520600867067,0.005157631673152478,0.34799319669367057,0.042446816312625986,0.2380851289408911,0.02436978829907591,0.6436415670673699,0.038896553056470454
cold_start_sweep,gis,1,Full TASR,50,1.0,8,351,400,5,0.0,0.0,0.048,0.01095445115010332,1.0,0.0,1.0,0.0,0.0465,0.003791437722025774,0.9355,0.0032596012026013016,0.08880979197070318,0.010584070713704185,0.31412269798632436,0.021612887174629964,0.1843645926707655,0.010755315692037207,0.5933148835419761,0.018377550252308465
cold_start_sweep,gis,1,Full TASR,50,1.0,9,401,450,5,0.0,0.0,0.036,0.01673320053068151,1.0,0.0,1.0,0.0,0.04133333333333333,0.0033701668640229118,0.9426666666666667,0.0028974232912011492,0.06536154968857091,0.0036414442057322786,0.3220403360393272,0.041548905138911615,0.14665071105430555,0.01460506278657128,0.5724431897455912,0.04173748986474374
cold_start_sweep,gis,1,Full TASR,50,1.0,10,451,500,5,0.0,0.0,0.032,0.010954451150103323,1.0,0.0,1.0,0.0,0.0372,0.003033150177620621,0.9483999999999999,0.0026076809620810618,0.053062299433700534,0.004320257534503379,0.29285981470149347,0.01936495859752263,0.12429855096209332,0.016396555194245606,0.5416379898213001,0.026303278299993987
cold_start_sweep,gis,3,Full TASR,50,0.5,1,1,50,5,0.764,0.06985699678629194,1.0,0.0,0.232,0.07293833011524187,0.98,0.0,0.764,0.06985699678629194,0.232,0.07293833011524187,0.7765748487237177,0.010651603857834913,0.605427280768168,0.004415534887462628,1.0,0.0,1.0,0.0
cold_start_sweep,gis,3,Full TASR,50,0.5,2,51,100,5,0.036000000000000004,0.026076809620810597,0.336,0.02190890230020665,0.964,0.026076809620810572,1.0,0.0,0.39999999999999997,0.041231056256176596,0.598,0.04207136793592527,0.34734785221946757,0.017973831431909306,0.5296212955107731,0.011091153287225382,0.5768804346037963,0.02390056909961729,0.8897496489214541,0.028898748217654983
cold_start_sweep,gis,3,Full TASR,50,0.5,3,101,150,5,0.0,0.0,0.104,0.03847076812334269,1.0,0.0,1.0,0.0,0.26666666666666666,0.027487370837451067,0.732,0.028047578623950187,0.27049059887245885,0.00987610458994217,0.4643449524926884,0.014629878885057514,0.480870290822766,0.025393912679264382,0.8299554390680247,0.03781256861739818
cold_start_sweep,gis,3,Full TASR,50,0.5,4,151,200,5,0.0,0.0,0.124,0.016733200530681516,1.0,0.0,1.0,0.0,0.19999999999999998,0.020615528128088298,0.799,0.021035683967962602,0.20255144456513832,0.006700780192224131,0.41824871616269854,0.00952333098309217,0.3861159306407365,0.025793883377546643,0.7917199844781398,0.0313194231244157
cold_start_sweep,gis,3,Full TASR,50,0.5,5,201,250,5,0.0,0.0,0.092,0.010954451150103324,1.0,0.0,1.0,0.0,0.16,0.016492422502470638,0.8392,0.01682854717437012,0.1621036247213424,0.004454316421900274,0.3802519893003974,0.013991692542141198,0.32705403371849706,0.02252829371788302,0.7334270775768458,0.04084060672234057
cold_start_sweep,gis,3,Full TASR,50,0.5,6,251,300,5,0.0,0.0,0.116,0.02190890230020665,1.0,0.0,1.0,0.0,0.13333333333333333,0.013743685418725534,0.866,0.014023789311975086,0.12310802831498564,0.0046118782481297865,0.3315197056091283,0.04486637673236198,0.2650832250338713,0.023066838836326434,0.6536480649307794,0.05094696587325995
cold_start_sweep,gis,3,Full TASR,50,0.5,7,301,350,5,0.0,0.0,0.124,0.008944271909999166,1.0,0.0,1.0,0.0,0.1142857142857143,0.01178030178747903,0.8851428571428571,0.012020390838835765,0.09332329100775048,0.002784744612868669,0.35666445510295774,0.019054359145968643,0.21378820436879659,0.018256426750059545,0.6531221944784618,0.01763206857484525
cold_start_sweep,gis,3,Full TASR,50,0.5,8,351,400,5,0.0,0.0,0.116,0.016733200530681513,1.0,0.0,1.0,0.0,0.09999999999999999,0.010307764064044149,0.8995,0.010517841983981306,0.07221635778974268,0.002285564055212336,0.2967420324288741,0.018385027558436916,0.17324572105466415,0.014117634030364605,0.5505673542993061,0.04147414194565235
cold_start_sweep,gis,3,Full TASR,50,0.5,9,401,450,5,0.0,0.0,0.116,0.016733200530681513,1.0,0.0,1.0,0.0,0.08888888888888889,0.009162456945817025,0.9106666666666666,0.009349192874650046,0.05560938191698731,0.002649626679092465,0.2821930849901135,0.054565877059223826,0.14028860856583797,0.014152568079073257,0.5036542621387354,0.07578387434489288
cold_start_sweep,gis,3,Full TASR,50,0.5,10,451,500,5,0.0,0.0,0.08800000000000001,0.010954451150103324,1.0,0.0,1.0,0.0,0.08,0.008246211251235319,0.9196000000000001,0.00841427358718506,0.045908881568911375,0.0025836683761087985,0.26245682191339753,0.037272248457677994,0.12011968942777623,0.01214942745300267,0.4814677846578263,0.05535436046716874
cold_start_sweep,gis,3,Full TASR,50,0.9,1,1,50,5,0.68,0.07745966692414835,0.96,0.03741657386773942,0.276,0.08763560920082657,0.8,0.10677078252031308,0.68,0.07745966692414835,0.276,0.08763560920082657,0.9648524111292681,0.005199601578099775,0.9243832992466479,0.0054996908842067736,1.0,0.0,1.0,0.0
cold_start_sweep,gis,3,Full TASR,50,0.9,2,51,100,5,0.044,0.01673320053068151,0.192,0.0303315017762062,0.9359999999999999,0.035777087639996624,0.98,0.034641016151377525,0.362,0.03834057902536162,0.606,0.043931765272977596,0.5631588184216301,0.008999815991719732,0.6783067065603503,0.00807614232993812,0.7034461200000001,0.017684537655025062,0.9110120033290594,0.024561238749056337
cold_start_sweep,gis,3,Full TASR,50,0.9,3,101,150,5,0.0,0.0,0.16,0.03464101615137754,1.0,0.0,1.0,0.0,0.24133333333333334,0.025560386016907764,0.7373333333333333,0.02928784351531844,0.3870990703137152,0.011733805954342948,0.5562476828265979,0.01436282036261881,0.5455379646000001,0.03163154370084445,0.8631019946470504,0.055733159757191696
cold_start_sweep,gis,3,Full TASR,50,0.9,4,151,200,5,0.0,0.0,0.152,0.0363318042491699,1.0,0.0,1.0,0.0,0.181,0.01917028951268081,0.803,0.02196588263648876,0.2716255086587336,0.012566855632943345,0.46150765722285797,0.01755850994576254,0.41575970787084016,0.03396561537535465,0.8016098169145492,0.02596538022642595
cold_start_sweep,gis,3,Full TASR,50,0.9,5,201,250,5,0.0,0.0,0.092,0.022803508501982758,1.0,0.0,1.0,0.0,0.1448,0.01533623161014465,0.8423999999999999,0.017572706109191052,0.2109846184062625,0.006007794511924526,0.38877887012001777,0.015864036881510078,0.3456204010401601,0.019362748844209108,0.719154431206776,0.01781551176323322
cold_start_sweep,gis,3,Full TASR,50,0.9,6,251,300,5,0.0,0.0,0.12,0.014142135623730954,1.0,0.0,1.0,0.0,0.12066666666666667,0.012780193008453882,0.8686666666666667,0.014643921757659191,0.16126155595254366,0.004604468711985827,0.32863015706365156,0.019908960746182897,0.28103688689696554,0.018600360295580317,0.6557953463583637,0.015177576099145598
cold_start_sweep,gis,3,Full TASR,50,0.9,7,301,350,5,0.0,0.0,0.12000000000000001,0.020000000000000004,1.0,0.0,1.0,0.0,0.10342857142857143,0.010954451150103317,0.8874285714285715,0.012551932935136463,0.12011772344386157,0.005337053758830548,0.32602866378725015,0.06598207833348504,0.22622321183155336,0.018809422970933787,0.6270877844455293,0.052559402926477185
cold_start_sweep,gis,3,Full TASR,50,0.9,8,351,400,5,0.0,0.0,0.116,0.029664793948382652,1.0,0.0,1.0,0.0,0.0905,0.009585144756340406,0.9015,0.010982941318244397,0.09219950670025097,0.006716945844654608,0.28591683730402884,0.060051551170969414,0.18449234392508865,0.021078266816759363,0.5395924398525337,0.07061317029401026
cold_start_sweep,gis,3,Full TASR,50,0.9,9,401,450,5,0.0,0.0,0.128,0.010954451150103333,1.0,0.0,1.0,0.0,0.08044444444444444,0.008520128672302585,0.9124444444444445,0.00976261450510616,0.068751497977049,0.004298881732488398,0.2896147448050678,0.03354897434413235,0.14704424346894945,0.018283637080816092,0.515179141954423,0.05995882585409515
cold_start_sweep,gis,3,Full TASR,50,0.9,10,451,500,5,0.0,0.0,0.08,0.02449489742783178,1.0,0.0,1.0,0.0,0.0724,0.007668115805072325,0.9212,0.008786353054595526,0.05565445110684719,0.005045921822061174,0.2670862846446745,0.0428823959604366,0.12460286983196994,0.016728640524471258,0.5042054826829484,0.08306938195592573
cold_start_sweep,gis,3,Full TASR,50,1.0,1,1,50,5,0.68,0.034641016151377525,0.804,0.04979959839195492,0.216,0.016733200530681502,0.772,0.048166378315169185,0.68,0.034641016151377525,0.216,0.016733200530681502,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
cold_start_sweep,gis,3,Full TASR,50,1.0,2,51,100,5,0.04,0.01414213562373095,0.22,0.03162277660168379,0.856,0.0864869932417586,0.944,0.0606630035524124,0.36,0.020000000000000004,0.536,0.04878524367060188,0.5852860613650973,0.01415577805509111,0.707890493128507,0.009205693647516708,0.6923730960000001,0.026419866898341457,0.8983111831199879,0.012848273264314109
cold_start_sweep,gis,3,Full TASR,50,1.0,3,101,150,5,0.0,0.0,0.172,0.057619441163551735,1.0,0.0,1.0,0.0,0.24,0.01333333333333334,0.6906666666666667,0.03252349578040124,0.41708362143238714,0.012645204245503628,0.5742079005149247,0.015191221154053813,0.5414076509416457,0.03147426440816097,0.8807857350401254,0.046023951615463236
cold_start_sweep,gis,3,Full TASR,50,1.0,4,151,200,5,0.0,0.0,0.152,0.022803508501982758,1.0,0.0,1.0,0.0,0.18,0.010000000000000002,0.768,0.024392621835300957,0.2931854840847283,0.011133634620355158,0.48493214721929295,0.0025091166475363145,0.41993882406024324,0.025157818702815193,0.8243055485531098,0.03455775709028369
cold_start_sweep,gis,3,Full TASR,50,1.0,5,201,250,5,0.0,0.0,0.108,0.017888543819998312,1.0,0.0,1.0,0.0,0.14400000000000002,0.007999999999999993,0.8144,0.019514097468240715,0.22139694401294083,0.010858196733010327,0.4286872304017406,0.020030401707763962,0.3457952443674063,0.025231346058918958,0.779702762337807,0.014626174834772899
cold_start_sweep,gis,3,Full TASR,50,1.0,6,251,300,5,0.0,0.0,0.116,0.026076809620810593,1.0,0.0,1.0,0.0,0.12,0.00666666666666667,0.8453333333333334,0.01626174789020062,0.17180328027041283,0.009128132917638854,0.33502687765463357,0.03176467894504828,0.28366371510919824,0.027185921112056095,0.6638723737529828,0.03625115858952255
cold_start_sweep,gis,3,Full TASR,50,1.0,7,301,350,5,0.0,0.0,0.132,0.02280350850198276,1.0,0.0,1.0,0.0,0.10285714285714286,0.005714285714285715,0.8674285714285714,0.013938641048743396,0.12624894222212044,0.011898198522284605,0.37942367055074727,0.013988094431484306,0.22618108546006466,0.030654240072858135,0.6898046075301449,0.00689076648193821
cold_start_sweep,gis,3,Full TASR,50,1.0,8,351,400,5,0.0,0.0,0.128,0.017888543819998323,1.0,0.0,1.0,0.0,0.09,0.005000000000000001,0.884,0.01219631091765046,0.09476979169216472,0.008089867368334126,0.32314490703111476,0.016311569034043728,0.18099615151146112,0.023843481723152114,0.5774733752682504,0.04498549764651166
cold_start_sweep,gis,3,Full TASR,50,1.0,9,401,450,5,0.0,0.0,0.116,0.0260768096208106,1.0,0.0,1.0,0.0,0.08,0.004444444444444445,0.8968888888888888,0.010841165260133746,0.07228109602148781,0.0076132316923747,0.3152483687137683,0.021278899127195515,0.14724857076386513,0.02186184276414971,0.521061594381724,0.044183433663705154
cold_start_sweep,gis,3,Full TASR,50,1.0,10,451,500,5,0.0,0.0,0.092,0.030331501776206207,1.0,0.0,1.0,0.0,0.07200000000000001,0.003999999999999997,0.9072,0.009757048734120383,0.05870381722115711,0.00744364097476424,0.2633898471859898,0.02630913980409512,0.1257043810022297,0.021371337167915838,0.4570784413512013,0.04283129577312542
cold_start_sweep,physics,1,Full TASR,50,0.5,1,1,50,5,0.548,0.11099549540409284,1.0,0.0,0.452,0.1109954954040929,1.0,0.0,0.548,0.11099549540409284,0.452,0.1109954954040929,0.9055621985812191,0.0,0.9055621985812191,0.0,1.0,0.0,1.0,0.0
cold_start_sweep,physics,1,Full TASR,50,0.5,2,51,100,5,0.02,0.0,0.14800000000000002,0.010954451150103317,0.98,0.0,1.0,0.0,0.284,0.05549774770204642,0.716,0.05549774770204644,0.2998301234829548,0.018704754839430796,0.7129526778744492,0.036279359215505444,0.45916502400000014,0.026197400131479257,1.0,0.0
cold_start_sweep,physics,1,Full TASR,50,0.5,3,101,150,5,0.0,0.0,0.028,0.010954451150103323,1.0,0.0,1.0,0.0,0.18933333333333333,0.03699849846803096,0.8106666666666666,0.03699849846803096,0.2458098874067354,0.013834619402680798,0.4735083611295323,0.05491731774182796,0.39689076762000014,0.0344911432289926,0.930504870688,0.03823610548858798
cold_start_sweep,physics,1,Full TASR,50,0.5,4,151,200,5,0.0,0.0,0.048,0.022803508501982758,1.0,0.0,1.0,0.0,0.142,0.02774887385102321,0.858,0.027748873851023242,0.17765893967737284,0.013708253089746167,0.479469888943498,0.02207004356772124,0.31088169719316017,0.05175532172574914,0.976572252851357,0.03099656014201597
cold_start_sweep,physics,1,Full TASR,50,0.5,5,201,250,5,0.0,0.0,0.04,0.01414213562373095,1.0,0.0,1.0,0.0,0.11359999999999999,0.02219909908081857,0.8864,0.022199099080818595,0.1298478285633849,0.003893030988743017,0.4684289138828525,0.058983018377249036,0.24616558399683974,0.03853098712049403,1.0,0.0
cold_start_sweep,physics,1,Full TASR,50,0.5,6,251,300,5,0.0,0.0,0.036000000000000004,0.00894427190999916,1.0,0.0,1.0,0.0,0.09466666666666666,0.01849924923401548,0.9053333333333333,0.018499249234015486,0.10171748670816598,0.004715937463793777,0.3816684687840263,0.02862719366117415,0.2039694815284324,0.03395666658426403,0.9512566832000001,0.007068648802114531
cold_start_sweep,physics,1,Full TASR,50,0.5,7,301,350,5,0.0,0.0,0.052,0.01095445115010332,1.0,0.0,1.0,0.0,0.08114285714285714,0.015856499343441837,0.9188571428571428,0.01585649934344183,0.07141073794181817,0.0042414437182461,0.3634021329235418,0.031543691495842414,0.15510149584727687,0.026024183917008073,0.9745440000000001,0.014230336608808644
cold_start_sweep,physics,1,Full TASR,50,0.5,8,351,400,5,0.0,0.0,0.044,0.01673320053068151,1.0,0.0,1.0,0.0,0.071,0.013874436925511605,0.929,0.013874436925511602,0.0514102999957388,0.0014960904406514295,0.36234698033346896,0.0415654285422978,0.12044193914772405,0.020051072051342052,0.9672000000000001,0.01833575741549824
cold_start_sweep,physics,1,Full TASR,50,0.5,9,401,450,5,0.0,0.0,0.032,0.010954451150103323,1.0,0.0,1.0,0.0,0.06311111111111112,0.012332832822676984,0.9368888888888889,0.012332832822676972,0.039943924763560096,0.0009352650609872403,0.36972130315341545,0.03800729559449034,0.0975579707096565,0.01624136836158707,0.9974188944,0.005771527578705331
cold_start_sweep,physics,1,Full TASR,50,0.5,10,451,500,5,0.0,0.0,0.044,0.008944271909999158,1.0,0.0,1.0,0.0,0.056799999999999996,0.011099549540409285,0.9431999999999999,0.011099549540409257,0.030285922075979577,0.0008414393578319263,0.37782049052301303,0.045850400276618596,0.07724936865089126,0.012091432036218342,1.0,0.0
cold_start_sweep,physics,1,Full TASR,50,0.9,1,1,50,5,0.544,0.1283744522870497,0.952,0.017888543819998284,0.42000000000000004,0.12165525060596441,0.968,0.010954451150103333,0.544,0.1283744522870497,0.42000000000000004,0.12165525060596441,0.9796643559956332,0.0007531270947802649,0.9797374281418512,0.00015061711571789406,1.0,0.0,1.0,0.0
cold_start_sweep,physics,1,Full TASR,50,0.9,2,51,100,5,0.02,0.0,0.092,0.017888543819998316,0.96,0.04472135954999579,1.0,0.0,0.282,0.06418722614352484,0.69,0.049497474683058325,0.4855160656645604,0.005383313328104818,0.8107128761076431,0.06577724465017994,0.6180462000000001,0.05613394674526278,0.9924548268236095,0.01687152012441706
cold_start_sweep,physics,1,Full TASR,50,0.9,3,101,150,5,0.0,0.0,0.044,0.008944271909999158,1.0,0.0,1.0,0.0,0.188,0.04279148409568324,0.7933333333333333,0.03299831645537222,0.3572101573328017,0.013248263825034905,0.5593859500245482,0.024162546628881943,0.49200807780000017,0.06283197073814187,0.9648433104,0.03297718937129209
cold_start_sweep,physics,1,Full TASR,50,0.9,4,151,200,5,0.0,0.0,0.044,0.01673320053068151,1.0,0.0,1.0,0.0,0.141,0.03209361307176242,0.845,0.024748737341529145,0.2439989968103318,0.0143187939568204,0.5726176073033682,0.06579876350719077,0.37589257711620017,0.0623811331243616,0.978081521973289,0.017274421177547055
cold_start_sweep,physics,1,Full TASR,50,0.9,5,201,250,5,0.0,0.0,0.048,0.01095445115010332,1.0,0.0,1.0,0.0,0.1128,0.02567489045740994,0.876,0.019798989873223347,0.1738272746557095,0.0096569690390735,0.5288838749210445,0.09925511837537629,0.29292406017112993,0.05400442399396993,0.9836,0.02245662485771177
cold_start_sweep,physics,1,Full TASR,50,0.9,6,251,300,5,0.0,0.0,0.028,0.010954451150103323,1.0,0.0,1.0,0.0,0.094,0.02139574204784162,0.8966666666666666,0.016499158227686102,0.1373170009117813,0.0067017866284383,0.43194431109301745,0.06686866729166832,0.24856567019785528,0.051289544434461744,0.9512566832000001,0.007068648802114531
cold_start_sweep,physics,1,Full TASR,50,0.9,7,301,350,5,0.0,0.0,0.052,0.017888543819998316,1.0,0.0,1.0,0.0,0.08057142857142857,0.018339207469578532,0.9114285714285715,0.014142135623730958,0.09238226593201455,0.0030327487786746426,0.37975382375796807,0.053805006704922935,0.18390607700958247,0.032121221941834935,0.955152496505133,0.017838643830290213
cold_start_sweep,physics,1,Full TASR,50,0.9,8,351,400,5,0.0,0.0,0.052,0.01095445115010332,1.0,0.0,1.0,0.0,0.0705,0.01604680653588121,0.9225,0.012374368670764581,0.06678675126115896,0.0023189051162069547,0.3751442236050477,0.052602817398382955,0.14073840281985225,0.02998419388433188,0.9672000000000001,0.01833575741549824
cold_start_sweep,physics,1,Full TASR,50,0.9,9,401,450,5,0.0,0.0,0.056,0.01673320053068151,1.0,0.0,1.0,0.0,0.06266666666666666,0.014263828031894412,0.9311111111111111,0.010999438818457405,0.04691980358824227,0.002385301303167736,0.40985023699257855,0.07402346285656763,0.10485256998509064,0.02290039598011395,1.0,0.0
cold_start_sweep,physics,1,Full TASR,50,0.9,10,451,500,5,0.0,0.0,0.044,0.008944271909999158,1.0,0.0,1.0,0.0,0.0564,0.01283744522870497,0.938,0.009899494936611623,0.035826298242948015,0.00027432871616090934,0.41809774810363487,0.058457953259475275,0.08296103988355621,0.01722706410044259,1.0,0.0
cold_start_sweep,physics,1,Full TASR,50,1.0,1,1,50,5,0.508,0.10825894882179486,0.868,0.010954451150103333,0.348,0.10449880382090504,0.904,0.016733200530681527,0.508,0.10825894882179486,0.348,0.10449880382090504,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
cold_start_sweep,physics,1,Full TASR,50,1.0,2,51,100,5,0.016,0.00894427190999916,0.088,0.017888543819998316,0.9319999999999999,0.03033150177620617,0.976,0.008944271909999166,0.262,0.05263078946776307,0.64,0.05431390245600109,0.5146283873901264,0.019067618338565614,0.7848357252694981,0.029930904256704787,0.6453399600000002,0.02406018088061687,0.9844795030184073,0.02668134415083269
cold_start_sweep,physics,1,Full TASR,50,1.0,3,101,150,5,0.0,0.0,0.04,0.01414213562373095,0.972,0.010954451150103333,0.988,0.010954451150103333,0.17466666666666666,0.035087192978508715,0.7506666666666667,0.033199732261303315,0.37910417671733715,0.028495757975012654,0.561576754104381,0.03886170390076186,0.5239063476000001,0.0445148318966952,0.9701276288,0.027675925216172216
